Day,SNS Source,SNS Target
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-13,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-05,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-05,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-05,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-24,TG,TG
2020-11-25,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-06,TG,TG
2020-11-25,TG,TG
2020-11-06,TG,TG
2020-11-25,TG,TG
2020-11-06,TG,TG
2020-11-25,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-06,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-06,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-30,TG,TG
2020-11-30,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-11-06,TG,TG
2020-12-01,TG,TG
2020-11-06,TG,TG
2020-12-03,TG,TG
2020-11-06,TG,TG
2020-12-02,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-12-02,TG,TG
2020-12-02,TG,TG
2020-11-06,TG,TG
2020-12-03,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-04,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-09,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-09,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-04,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-04,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-10,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-10,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-10,TG,TG
2020-11-05,TG,TG
2020-11-05,TG,TG
2020-11-02,TG,TG
2020-11-06,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-04,TG,TG
2020-11-05,TG,TG
2020-11-05,TG,TG
2020-11-05,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-11,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-14,TG,TG
2020-11-15,TG,TG
2020-11-14,TG,TG
2020-11-16,TG,TG
2020-11-14,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-15,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-16,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-17,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-19,TG,TG
2020-11-19,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-20,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-21,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-22,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-23,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-24,TG,TG
2020-11-25,TG,TG
2020-11-24,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-25,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-26,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-27,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-28,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-30,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-29,TG,TG
2020-11-30,TG,TG
2020-11-30,TG,TG
2020-11-30,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-11-30,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-01,TG,TG
2020-12-02,TG,TG
2020-12-03,TG,TG
2020-12-03,TG,TG
2020-12-03,TG,TG
2020-11-21,TG,TG
2020-11-20,TG,TG
2020-12-18,TG,TG
2020-12-18,TG,TG
2020-12-25,TG,TG
2020-12-11,TG,TG
2020-12-01,TG,TG
2020-11-08,TG,TG
2020-11-10,TG,TG
2020-11-14,TG,TG
2020-12-02,TG,TG
2020-11-05,TG,TG
2020-11-07,TG,TG
2020-11-10,TG,TG
2020-11-18,TG,TG
2020-11-18,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-09,TG,TG
2020-11-12,TG,TG
2020-11-12,TG,TG
2020-11-27,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-07,TG,TG
2020-11-08,TG,TG
2020-11-08,TG,TG
2020-11-11,TG,TG
2020-11-11,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-13,TG,TG
2020-11-17,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-06,TG,TG
2020-11-04,TG,TG
2020-11-29,TG,TG
2020-12-03,TG,TG
2020-12-23,Twitter,Twitter
2020-12-23,Twitter,Twitter
2020-12-23,Twitter,Twitter
2020-12-23,Twitter,Twitter
2020-12-23,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-22,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-21,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-20,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-19,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-18,Twitter,Twitter
2020-12-17,Twitter,Twitter
2020-12-17,Twitter,Twitter
2020-12-17,Twitter,Twitter
2020-12-17,Twitter,Twitter
2020-12-16,Twitter,Twitter
2020-12-16,Twitter,Twitter
2020-12-16,Twitter,Twitter
2020-12-15,Twitter,Twitter
2020-12-15,Twitter,Twitter
2020-12-15,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-14,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-13,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-12,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-11,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-10,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-09,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-08,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-07,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-06,Twitter,Twitter
2020-12-05,Twitter,Twitter
2020-12-05,Twitter,Twitter
2020-12-05,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-04,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2020-12-03,Twitter,Twitter
2021-01-08,TG,TG
2021-01-02,VK,TG
2020-12-03,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-12-01,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-30,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-29,Twitter,Twitter
2020-11-28,Twitter,Twitter
2020-11-26,Twitter,Twitter
2020-11-26,Twitter,Twitter
2020-11-25,Twitter,Twitter
2020-11-24,Twitter,Twitter
2020-11-24,Twitter,Twitter
2020-11-24,Twitter,Twitter
2020-11-24,Twitter,Twitter
2020-11-23,Twitter,Twitter
2020-11-22,Twitter,Twitter
2020-11-22,Twitter,Twitter
2020-11-22,Twitter,Twitter
2020-11-22,Twitter,Twitter
2020-11-22,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-21,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-20,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-19,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-18,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-17,Twitter,Twitter
2020-11-16,Twitter,Twitter
2020-11-16,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-15,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-14,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-13,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-12,Twitter,Twitter
2020-11-11,Twitter,Twitter
