Day,Source,Target,SNS Source,SNS Target
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__12,Twitter__12,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-06,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__16,Twitter__7,Twitter,Twitter
2020-11-04,Twitter__14,Twitter__14,Twitter,Twitter
2020-11-05,Twitter__7,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__16,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__7,Twitter__7,Twitter,Twitter
2020-11-05,Twitter__26,Twitter__7,Twitter,Twitter
2020-11-06,Twitter__21,Twitter__7,Twitter,Twitter
2020-11-06,Twitter__38,Twitter__10,Twitter,Twitter
2020-11-06,Twitter__38,Twitter__38,Twitter,Twitter
2020-11-04,Twitter__7,Twitter__7,Twitter,Twitter
2020-11-05,YouTube__10,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__15,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-04,YouTube__13,YouTube__60,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-07,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-04,YouTube__10,YouTube__10,YouTube,YouTube
2020-11-06,YouTube__12,YouTube__10,YouTube,YouTube
2020-11-05,YouTube__29,YouTube__29,YouTube,YouTube
2020-11-07,TG__208,YouTube__3,TG,YouTube
2020-11-07,TG__208,YouTube__3,TG,YouTube
2020-11-07,TG__208,YouTube__3,TG,YouTube
2020-11-05,YouTube__15,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__15,YouTube__1,YouTube,YouTube
2020-11-04,YouTube__12,YouTube__55,YouTube,YouTube
2020-11-05,YouTube__15,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__10,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__1,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-04,Bitchute__20,YouTube__61,Bitchute,YouTube
2020-11-04,Bitchute__20,YouTube__61,Bitchute,YouTube
2020-11-05,Bitchute__16,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__16,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__26,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__26,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__26,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__24,YouTube__1,Bitchute,YouTube
2020-11-05,Bitchute__26,YouTube__1,Bitchute,YouTube
2020-11-06,VK__8,YouTube__26,VK,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__38,4Chan,YouTube
2020-11-06,VK__9,YouTube__26,VK,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__55,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,Twitter__26,YouTube__60,Twitter,YouTube
2020-11-06,Twitter__23,YouTube__60,Twitter,YouTube
2020-11-04,VK__98,YouTube__26,VK,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,VK__8,YouTube__26,VK,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,Twitter__21,YouTube__60,Twitter,YouTube
2020-11-07,Twitter__21,YouTube__60,Twitter,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,VK__8,YouTube__26,VK,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,TG__222,YouTube__10,TG,YouTube
2020-11-06,TG__122,YouTube__10,TG,YouTube
2020-11-07,TG__122,YouTube__10,TG,YouTube
2020-11-07,TG__122,YouTube__10,TG,YouTube
2020-11-04,TG__139,YouTube__3,TG,YouTube
2020-11-06,TG__139,YouTube__3,TG,YouTube
2020-11-06,TG__139,YouTube__3,TG,YouTube
2020-11-06,TG__68,YouTube__3,TG,YouTube
2020-11-04,TG__74,YouTube__3,TG,YouTube
2020-11-06,TG__158,YouTube__3,TG,YouTube
2020-11-06,TG__158,YouTube__3,TG,YouTube
2020-11-06,TG__72,YouTube__3,TG,YouTube
2020-11-06,TG__72,YouTube__3,TG,YouTube
2020-11-04,TG__208,YouTube__3,TG,YouTube
2020-11-06,TG__208,YouTube__3,TG,YouTube
2020-11-06,TG__208,YouTube__3,TG,YouTube
